Book ID,Price
OL7799678W,44.15
OL25116223W,90.92
OL18964229W,87.66
OL8854958M,36.21
OL5749092W,37.16
OL3296784W,112.61
OL9972579M,134.83
OL6017206W,74.69
OL8412798W,78.74
OL10460059M,123.85
OL16803901W,158
OL2037001W,71.54
OL18884231W,157.78
OL2649814W,135.96
OL8962583M,50.19
OL19548618W,97.14
OL8834107W,151.59
OL16056865W,41.62
OL9912333W,56.08
OL16942968W,136.54
OL8567228M,84.64
OL8628385M,100.66
OL20010698W,28.84
OL6741606W,125.07
OL2713862W,61.74
OL24446911W,66.23
OL15338783W,133.23
OL3256489W,168.96
OL7941531W,80.84
OL2370997W,73.31
OL2676158W,38.37
OL4120029W,112.1
OL4632396W,168.15
OL15268185W,94.67
OL8070527W,92.44
OL4512491W,40.04
OL16811478W,31.03
OL19899378W,122.57
OL16954455W,99.77
OL2098137W,141.4
OL9609068M,167.46
OL25183403W,77.6
OL13063174W,139
OL19392885W,58.11
OL5992642W,63.41
OL15066272W,144.61
OL5800894W,123.82
OL15898708W,125.38
OL8407742W,20.53
OL23266250W,139.09
OL6341815W,101.75
OL16084879W,67.43
OL4813711W,109.2
OL13150509W,150.83
OL105819W,148.54
OL4604675W,150.91
OL20990638W,21.15
OL10340618M,156.06
OL9963780M,111.68
OL16932730W,108.22
OL4956301W,72.35
OL2005436W,23.28
OL8221281W,34
OL24304775W,77.62
OL6438580W,155.47
OL11132415W,96.86
OL9957899M,130.09
OL4095905W,163.16
OL12080244M,104.01
OL5069370W,104.3
OL502584W,24.2
OL15148414W,81.77
OL6044919W,64.97
OL8639051M,144.25
OL53919W,49.63
OL2544974W,119.7
OL846310W,92.2
OL2628456W,124.09
OL3900777W,62.8
OL17966123W,98.86
OL2032606W,87.8
OL5745486W,28.78
OL4077380W,139.42
OL4010398W,54.52
OL3798796W,107.27
OL15232194M,126.88
OL2259870W,158.99
OL19374374W,43.95
OL2680723W,86.98
OL16163880W,28.96
OL18007155W,113.11
OL11169423M,109.39
OL16319464W,121.25
OL4129329W,130.78
OL16924902W,60.78
OL840918W,114.52
OL15895260W,61.87
OL3813060W,41.13
OL2764161W,104.22
OL1981431W,164.93
OL11093838M,20.22
OL13300882W,79.32
OL16925564W,78.75
OL21572325W,112.52
OL9208068W,41.02
OL4983058W,160.81
OL17842206W,36.76
OL11093471M,47.71
OL15238287M,119.29
OL8859388M,127.34
OL15683679W,152.15
OL830933W,37.46
OL16917557W,86.4
OL8407743W,25.28
OL30068W,50.14
OL4366850W,25.05
OL18544068W,51.59
OL17095441W,45.8
OL4461488W,102.76
OL8657786M,64.75
OL12941W,111.74
OL16533521W,135.99
OL11890073W,22.63
OL16929857W,57.43
OL758337W,141.94
OL5759418W,103.29
OL117983W,162.56
OL5368830W,166.5
OL11906033W,27.01
OL2676166W,91.69
OL23388402W,76.81
OL21404333W,35.37
OL5473952W,167.12
OL8227104W,110.91
OL22424811W,81.97
OL5971300W,153.77
OL9540175M,28.96
OL2565855W,98.37
OL4827188W,169.65
OL2770158W,66.94
OL18079985M,87.31
OL552007W,22.28
OL2921572W,83.26
OL11172074M,169.59
OL9808487M,72.75
OL16936980W,62.04
OL19216066W,140.86
OL3919334W,165.11
OL21547117W,79.39
OL8628393M,81.87
OL2630101W,104.64
OL15193545W,168.48
OL18617522W,115.18
OL18911760W,165.54
OL15054341W,32.4
OL9821472W,152.91
OL4643967W,100
OL21380330W,100.97
OL4685607W,83.78
OL9307061W,49.51
OL19892756W,128.05
OL927684W,147.38
OL5469740W,163.59
OL21525526W,25.64
OL23707079W,44.25
OL8684567W,147.02
OL5857562W,109.39
OL19217479W,130.27
OL19221737W,67.95
OL11267909W,47.48
OL516129W,57.82
OL3352613W,116.57
OL19886872W,56.78
OL2098115W,157.88
OL23887311W,35.79
OL8508795W,129.08
OL512960W,58.33
OL2685831W,103.76
OL10333837M,66.65
OL5276693W,120.62
OL5099362W,117.52
OL20724171W,54.16
OL2622610W,26.37
OL15193552W,67.27
OL15189373W,120.84
OL16975656W,89.62
OL12217990M,113.31
OL4444457W,64.48
OL9367269W,87.39
OL9285493M,124.85
OL4230003W,38.32
OL2105799W,93.63
OL15712863W,60.97
OL19892751W,150.46
OL15142690W,168.86
OL2446976W,153.95
OL1922606W,144
OL4777619W,156.06
OL398570W,28.48
OL4008838W,79.91
OL9536523W,21.44
OL5759533W,149.01
OL16715928W,62.99
OL15155104W,146.55
OL5221593W,138.04
OL15092311W,144.72
OL8566150M,71.88
OL13203435M,138.22
OL18847201W,118.95
OL12204160M,146.94
OL16989579W,75.32
OL20642873W,23.5
OL12906129W,94.17
OL16178417W,23.55
OL9289508M,163.86
OL3282118W,49.49
OL2073389W,97.86
OL15007609W,87.81
OL2431771W,153.22
OL19547197W,70.61
OL5972816W,161.13
OL9257135M,75.96
OL12489979W,59.2
OL3821053W,20.14
OL13270767M,68.32
OL12146205W,94.33
OL15602008W,57.88
OL17832636W,98.74
OL3333447W,141.73
OL13150956M,127.89
OL5039231W,76.39
OL4649310W,165.01
OL13054235W,134.71
OL8362699W,153.66
OL4990352W,23.45
OL5370415W,146.09
OL1837657W,48.66
OL19821022W,146.18
OL11093473M,37.45
OL2625593W,135.97
OL9975420M,58.08
OL5749242W,23.09
OL24691210W,86.92
OL11559448W,128.24
OL4656212W,82.58
OL15188072W,54.24
OL1866604W,120.7
OL10080762W,152.46
OL17586154W,138.53
OL21541533W,156.04
OL15155784W,55.15
OL13854819W,106.36
OL18956272W,55
OL2660115W,30.41
OL3820847W,122.59
OL4281563W,146.49
OL14850636W,118.14
OL5092936W,108.6
OL13619333W,144.42
OL8273335W,117.85
OL8577146M,40.31
OL7588811W,30.96
OL4956869W,167.99
OL8020512W,165.22
OL4296311W,135.85
OL10335060M,95.71
OL17558077W,119.91
OL4123473W,101.95
OL17580711W,58.11
OL3535779W,168.3
OL9361760W,49.56
OL18317321W,43.78
OL4003449W,55.76
OL17582245W,28.88
OL2817535W,148.34
OL1947038W,67.07
OL19028095W,86.61
OL2817544W,113.64
OL5092018W,93.26
OL4502034W,123.44
OL8584985W,130.54
OL8977902W,67.54
OL8362362W,163.95
OL16986113W,90.01
OL23583926W,116.29
OL17409103W,61.68
OL10900032M,86.13
OL12217986M,49.27
OL12773727M,155.98
OL19901478W,129.78
OL5899576W,145.06
OL16919965W,100.32
OL8566149M,123.26
OL282869W,169.17
OL7913526W,33.36
OL1735558W,79.44
OL17791267W,52.14
OL3011958W,100.6
OL12036346W,79.01
OL18601758W,81.31
OL10226596M,29.29
OL19841631W,36.78
OL4056852W,26.49
OL3935966W,80.34
OL9168126W,27.95
OL17460467W,143.88
OL3488590W,123.92
OL3954624W,32.2
OL8407711W,162.76
OL6045942W,77.14
OL16806689W,154.27
OL6468357W,23.88
OL9291231M,33.69
OL4108406W,58.12
OL3706108W,73.32
OL2739896W,75.24
OL2084655W,74.86
